ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
338,0.027310723,0.0138190705,0.024560206,0.06925075,0.3288244,0.05120978,0.0057453387,0.85485435,0.046964984,0.035379212,0.008753449,0.011743792,0.047386006,0.026164025,0.023614528,0.035070866,7.21792e-05,0.32167748,0.0031566233,0.0061152503,0.037065282,0.11914613,0.04897178,0.03407241
340,0.117251866,0.2668157,0.12933008,0.06390987,0.08264908,0.027259486,0.018126575,0.78652424,0.06328341,0.1021004,0.009785382,0.04917698,0.039846994,0.012781207,0.026228543,0.030127076,0.0010262497,0.2563068,0.095212996,0.020524208,0.01613895,0.14371526,0.16449364,0.22355531
341,0.085846536,0.059433796,0.102072395,0.049119096,0.8328573,0.18976961,0.0007042237,0.51956433,0.1654176,0.08798084,0.02370805,0.005773184,0.013593181,0.011250929,0.07117099,0.041183647,2.2675878e-05,0.5132026,0.015172547,0.005009165,0.018177047,0.11923477,0.020968426,0.05795335
342,0.011129367,0.008434904,0.013697193,0.064421676,0.576899,0.03470315,0.0045242743,0.85862315,0.020983936,0.024781479,0.014887919,0.007424166,0.04251439,0.01893898,0.05488276,0.0687664,0.00015400496,0.6360148,0.0025329466,0.007215712,0.014903304,0.11880617,0.047069695,0.029944189
345,0.05268085,0.05876189,0.20987278,0.021902733,0.22598152,0.028462386,0.0063428245,0.5142075,0.11740604,0.2069988,0.0049727354,0.0069965497,0.2187933,0.011178258,0.024464542,0.04361267,2.4386994e-05,0.057375953,0.12670928,0.0040729707,0.0036013797,0.13087985,0.018079428,0.030380633
352,0.10536571,0.14556412,0.19049366,0.09101711,0.46779034,0.06650852,0.10329784,0.509395,0.17958218,0.17153816,0.014089005,0.080989845,0.14227241,0.074796386,0.088250935,0.043410864,0.009209292,0.2107501,0.067924514,0.10396398,0.076944396,0.084464215,0.06590926,0.09820556
355,0.08029776,0.040835496,0.06582561,0.06057641,0.10515477,0.021781746,0.03624002,0.64979863,0.0375182,0.09300918,0.0020099555,0.059387185,0.06700075,0.016438669,0.0074296743,0.018225867,8.968978e-06,0.06050797,0.14623548,0.0013529024,0.0025823358,0.09105901,0.21376793,0.02117339
358,0.150785,0.0075039514,0.0052917353,0.10565772,0.09572763,0.6119006,0.40139773,0.3454235,0.0047873864,0.021365622,0.008154841,0.05146466,0.21788508,0.0063378587,0.0013777635,0.3244221,0.000205562,0.009383145,0.011592553,0.0045642154,0.0018261699,0.5713805,0.08390494,0.0713609
359,0.019006956,0.006579999,0.020563683,0.030735686,0.36835897,0.09599853,0.005465282,0.6738843,0.034748722,0.024562696,0.0034494794,0.007922388,0.09011244,0.016038213,0.01836181,0.13761161,1.6679902e-05,0.16817568,0.0152180055,0.0018963976,0.01845776,0.1632068,0.01924961,0.005459606
362,0.049621183,0.024538208,0.032662697,0.014463648,0.61205137,0.10682248,0.0008381307,0.67516583,0.057194322,0.07619296,0.010382086,0.0062756897,0.05019535,0.008324795,0.07341331,0.03715232,1.9087698e-05,0.50209624,0.0065824343,0.0018409053,0.010972279,0.14793848,0.011348283,0.050067972
364,0.07194575,0.05785511,0.056102313,0.04057199,0.42933083,0.026142396,0.03626565,0.498863,0.077051125,0.055483807,0.0038007118,0.028799301,0.05044317,0.028828964,0.020243645,0.022048194,0.00017670114,0.06600496,0.05375621,0.009748346,0.029440027,0.12098764,0.053736154,0.028685713
365,0.026793841,0.058919113,0.18631464,0.08254145,0.8500819,0.04850498,0.0123980455,0.6294978,0.5010787,0.10189581,0.009090551,0.011352794,0.011096946,0.09607281,0.103512116,0.022667473,0.00026151328,0.44366485,0.008047066,0.012404908,0.12979236,0.030781778,0.0075547206,0.08929027
374,0.20492694,0.016552743,0.01999331,0.09759021,0.086975865,0.50353867,0.009885062,0.8098769,0.009162317,0.018301794,0.023955913,0.029404264,0.028955346,0.014546196,0.0092680175,0.18716817,7.790595e-06,0.07380569,0.028729297,0.0008559838,0.002202978,0.59050995,0.22050944,0.05122166
382,0.21074119,0.27248833,0.20116773,0.07138455,0.21395682,0.060917217,0.0777605,0.3678876,0.18376662,0.3038036,0.009537308,0.06545063,0.09387912,0.026091909,0.04164429,0.037874144,0.0006362761,0.050614003,0.19103499,0.013764681,0.010402029,0.19994548,0.07302303,0.17742762
384,0.10081014,0.010464493,0.0066626705,0.025155116,0.10219384,0.31288144,0.003438509,0.73223025,0.004120872,0.03244122,0.033000756,0.0038002464,0.07931836,0.007750962,0.03015544,0.15733825,3.1825337e-05,0.20454118,0.012733848,0.00248254,0.00103911,0.53455716,0.02373247,0.0076924767
386,0.04831035,0.036557753,0.11696087,0.01839261,0.62641096,0.057678524,0.0021486864,0.7217457,0.19508125,0.07355315,0.0069192178,0.005554348,0.07824593,0.02242952,0.03549249,0.03439926,3.1977237e-05,0.17621519,0.03126296,0.005864084,0.010097062,0.09038815,0.010474003,0.022098096
390,0.48538136,0.7253129,0.57813096,0.010750005,0.31545693,0.019246086,0.0025662745,0.12492263,0.48764032,0.4954507,0.0022778919,0.01227286,0.10669527,0.0026689374,0.06297437,0.060197566,4.0738218e-05,0.03975026,0.37096062,0.005146689,0.011746893,0.16184375,0.041630153,0.13625968
391,0.2306679,0.05058583,0.06851751,0.026886947,0.46486276,0.71853083,0.0022232113,0.6882307,0.081828766,0.051788457,0.020433068,0.009357862,0.026308024,0.0038188996,0.04318224,0.11587035,8.9699344e-05,0.11216522,0.010909442,0.005794772,0.009977559,0.40192634,0.012861368,0.06560793
392,0.16145404,0.01707804,0.014978473,0.0396316,0.10344431,0.51937574,0.0040500774,0.66067564,0.01568327,0.059526224,0.03271006,0.014003573,0.1856381,0.004702861,0.006333557,0.40871683,1.720243e-05,0.03425564,0.049190983,0.0013093019,0.0011037893,0.6944984,0.059618305,0.037704263
395,0.06814103,0.047307793,0.13110463,0.020068103,0.46297517,0.13686436,0.0016647824,0.63164,0.100567795,0.10586669,0.0058393683,0.0055346186,0.07733488,0.008822806,0.014373726,0.058620293,1.2806623e-05,0.18142521,0.031914618,0.0027512554,0.005148804,0.18399915,0.013973878,0.028025998
396,0.04700994,0.13283335,0.18077444,0.06313517,0.26465705,0.00622787,0.013564868,0.72810477,0.22610787,0.08415333,0.0017239233,0.033690847,0.020369435,0.036460385,0.026822397,0.018182473,8.415269e-06,0.13086472,0.11782897,0.0014851927,0.013691222,0.031983823,0.156362,0.096927226
404,0.0654507,0.009377624,0.021104904,0.023639387,0.17265955,0.32918653,0.0011479723,0.60709304,0.020485437,0.06608354,0.020650666,0.00299529,0.44434467,0.007734624,0.008021099,0.35931867,1.7062996e-05,0.037238557,0.019557517,0.0018086685,0.002843852,0.5705278,0.0041363426,0.013202293
405,0.781391,0.24744342,0.13810524,0.0071246596,0.3806268,0.7066886,0.000981992,0.19303393,0.057461288,0.10194931,0.013996471,0.004519404,0.058062095,0.0041208323,0.022821274,0.14568119,3.7691727e-05,0.026209407,0.1249278,0.008286557,0.0013015139,0.7488375,0.00787288,0.040170323
406,0.29690304,0.03188104,0.02959636,0.03544279,0.12383084,0.6064219,0.008709828,0.46797204,0.013166069,0.06379506,0.013401603,0.012345627,0.42178556,0.0050335913,0.008823774,0.39398167,3.2232918e-05,0.008423043,0.09638379,0.005385725,0.0009633927,0.6499381,0.051215727,0.034502447
412,0.3931991,0.1252585,0.13758041,0.009857658,0.27397543,0.099048115,0.0074682217,0.120176315,0.11137146,0.14165458,0.0073623154,0.0024504971,0.37718442,0.007796362,0.013261016,0.059520002,7.431588e-05,0.01682897,0.6497117,0.015996967,0.0047002723,0.37226087,0.009664529,0.07737552
417,0.09003002,0.092262104,0.16319251,0.0661342,0.25391188,0.023013467,0.045105424,0.4493776,0.14044045,0.08341478,0.0033502006,0.026332984,0.17163317,0.032720875,0.041856274,0.08601495,0.0002455923,0.04695283,0.10297073,0.013527821,0.010908056,0.110001706,0.03241071,0.026491225
419,0.061687592,0.017054908,0.034310132,0.021510545,0.26086614,0.1294533,0.00082380563,0.69681704,0.03085707,0.08992999,0.019225348,0.008596235,0.2821639,0.00795242,0.015101261,0.21174437,6.752081e-05,0.11464557,0.011822782,0.005366067,0.0027876853,0.31251827,0.01433474,0.031773936
423,0.1429807,0.2994974,0.18036067,0.037853688,0.22785504,0.035640452,0.0039874595,0.70123047,0.18754537,0.15845318,0.004307894,0.030365698,0.03131862,0.004658195,0.017179228,0.07057689,2.4653005e-05,0.10062089,0.059750877,0.0028376968,0.004600187,0.16297978,0.18114132,0.071268335
436,0.03969784,0.045545816,0.116089515,0.0518625,0.37582278,0.05432468,0.016449273,0.7649773,0.14263016,0.080765344,0.009422358,0.025507199,0.08256864,0.022939313,0.03709506,0.026152596,0.0010021548,0.11094574,0.026232239,0.04868678,0.031651028,0.09159363,0.04058149,0.05835682
441,0.09743379,0.04661699,0.071053416,0.044889223,0.17610204,0.036018156,0.010070007,0.66360956,0.0585259,0.13242985,0.003721037,0.033255953,0.079725124,0.013288466,0.013701091,0.045707297,3.8157836e-05,0.06755171,0.077635735,0.002306028,0.005181534,0.14029963,0.053678006,0.02771775
442,0.12815373,0.03971942,0.0251476,0.028209077,0.17341833,0.20835395,0.0020756787,0.7070107,0.03581604,0.085649334,0.02083165,0.00956046,0.19888078,0.0056370045,0.014787715,0.14102787,5.7998055e-05,0.08084159,0.022715412,0.0034797683,0.0034807322,0.47476754,0.023670878,0.15488683
448,0.0494732,0.0659287,0.0753894,0.067883134,0.31992507,0.05640635,0.023466056,0.7094639,0.12418751,0.08134637,0.008627192,0.020761175,0.035463765,0.05600976,0.056996733,0.039771657,0.00017229484,0.20831546,0.02794542,0.013661738,0.044243623,0.10128145,0.09262902,0.07727431
454,0.06106637,0.030028464,0.03706427,0.041287642,0.22753634,0.06939316,0.0028393082,0.82015055,0.04408952,0.049095936,0.008836803,0.018615935,0.032352593,0.007576517,0.011852395,0.03241883,1.7459766e-05,0.13144344,0.033918973,0.00245418,0.020251838,0.17726319,0.05853875,0.030780265
458,0.0861783,0.025524942,0.10034589,0.03871331,0.36981288,0.25297958,0.020920314,0.45907417,0.07244496,0.053956408,0.026302978,0.019643443,0.22648156,0.014122535,0.014308676,0.15273425,0.0007619018,0.03783392,0.06328066,0.012031303,0.0032552164,0.39614755,0.019676197,0.016470823
459,0.23372991,0.014535798,0.0378374,0.03169755,0.123221055,0.49930292,0.0023030427,0.57372963,0.0141487885,0.04907653,0.027852936,0.008171572,0.32243836,0.004797819,0.0069984985,0.44697812,6.8168924e-06,0.03564382,0.053464036,0.0016241829,0.0010684549,0.66691774,0.012050431,0.012702516
460,0.1879486,0.17057404,0.1429159,0.11998315,0.2160325,0.016227046,0.0042727822,0.8256584,0.23103696,0.15617383,0.003371922,0.072476685,0.02961561,0.01705849,0.01896156,0.01974475,4.7316786e-05,0.21312915,0.09456778,0.00357377,0.0552143,0.09494143,0.14489317,0.104414284
466,0.16059136,0.058719363,0.04118724,0.023466716,0.20418833,0.13179286,0.015851153,0.6073196,0.055649217,0.1052533,0.017700192,0.019444417,0.101790555,0.020470105,0.0409729,0.048101544,0.0010945736,0.14906955,0.19155198,0.02859052,0.004289338,0.35034212,0.048610482,0.07200637
470,0.04448181,0.079870634,0.15500219,0.011135142,0.68277425,0.042190786,0.0023839944,0.5684431,0.19786663,0.08350696,0.0055145095,0.0044473894,0.015535799,0.015615618,0.041184135,0.014881675,3.7322174e-05,0.46257532,0.074352704,0.0029317385,0.0063902433,0.053060282,0.009168354,0.03813177
475,0.83446056,0.5508903,0.109054245,0.052599765,0.15581313,0.17870606,0.0017213025,0.6967332,0.089139804,0.14364155,0.013110396,0.10125027,0.022160145,0.0017935734,0.017844936,0.06988346,9.2105016e-05,0.111199275,0.16495396,0.003497745,0.005978357,0.37219658,0.41415086,0.21056402
481,0.38763946,0.30983412,0.21722883,0.010023062,0.11647846,0.049396366,0.001558358,0.4011511,0.09775111,0.33453885,0.004527703,0.017601207,0.11128874,0.0040610326,0.017031245,0.043743826,2.6219257e-05,0.06762139,0.20500235,0.0032059192,0.005349915,0.38025805,0.04460821,0.08396908
482,0.2747921,0.059992656,0.023140216,0.017076802,0.12275966,0.20317002,0.0012207162,0.51950574,0.02831715,0.08553035,0.014117801,0.008748258,0.1081723,0.0036062663,0.006892258,0.15770628,1.8903916e-05,0.041915547,0.053568967,0.0018513686,0.001115832,0.6755525,0.043102127,0.02735956
488,0.0066760234,0.0022610864,0.038086288,0.02428736,0.88397324,0.07192658,0.007870036,0.66619223,0.032047667,0.018893614,0.011148444,0.0028900937,0.07873119,0.05448623,0.06383811,0.019621046,0.00038014376,0.6289237,0.0049332622,0.0133583965,0.011954789,0.054840747,0.005107218,0.0059522428
490,0.13921368,0.054051477,0.06045825,0.041638702,0.19502382,0.07379224,0.02825199,0.40706658,0.089755155,0.11100452,0.0041207676,0.034634214,0.40799013,0.010064267,0.01293339,0.15794276,0.00011761566,0.023316322,0.287296,0.005047655,0.018463014,0.2378969,0.0481854,0.021697076
502,0.04594507,0.09445935,0.104917385,0.07729976,0.6003016,0.08135134,0.0060648043,0.588524,0.16519576,0.13961446,0.020155499,0.017836494,0.039570734,0.02548148,0.08524025,0.056672458,0.0004919094,0.2593439,0.021662178,0.025371494,0.039468568,0.077115685,0.03130526,0.08274745
504,0.053206302,0.03166469,0.060855314,0.039412055,0.3235575,0.027669815,0.0051893266,0.6239583,0.045157317,0.077794164,0.008762888,0.009995554,0.104452915,0.032050077,0.053189132,0.07541591,7.3285446e-05,0.28384382,0.06134707,0.009237908,0.010537153,0.15930147,0.03714394,0.018095087
512,0.105498224,0.007351594,0.017032892,0.03043934,0.27826947,0.60544527,0.0015095049,0.8275831,0.018005827,0.029895205,0.046312947,0.0038479066,0.06671271,0.013051251,0.013441395,0.2695779,2.5729338e-05,0.17604277,0.0036993292,0.0019631276,0.004255573,0.5788404,0.016191283,0.03206314
514,0.026230888,0.02007449,0.028548537,0.07925704,0.48491988,0.043098647,0.014261695,0.7938059,0.05447374,0.056803335,0.012611155,0.016892511,0.02529002,0.031361964,0.047192097,0.025116455,0.00015460039,0.3353566,0.0098996805,0.010021908,0.021332715,0.054754943,0.03867378,0.03232443
515,0.026559962,0.024813617,0.04116806,0.07543931,0.35845095,0.0264687,0.008066828,0.7978342,0.023449698,0.05895472,0.012535195,0.026821883,0.029416569,0.021245746,0.053903107,0.02310593,0.00016818111,0.6034024,0.008863133,0.009594343,0.013137855,0.06762382,0.049304884,0.027586522
521,0.891634,0.16408859,0.071563266,0.0041710865,0.24161297,0.35460922,0.0013073469,0.18691936,0.056748047,0.1726939,0.0072609973,0.002274286,0.2096024,0.00092967594,0.00427647,0.08493552,2.299745e-05,0.007949573,0.48341036,0.0052147303,0.0030514856,0.71787375,0.009102904,0.020306189
522,0.17257771,0.016920425,0.012854269,0.019053508,0.09816246,0.2619082,0.0014335971,0.8198185,0.009592631,0.020387383,0.0046361564,0.00980815,0.047744665,0.008312288,0.0028962868,0.07529116,5.1786733e-06,0.058814976,0.070787154,0.00086095073,0.0031185613,0.45752928,0.06385437,0.051226676
523,0.20238478,0.07320666,0.10527021,0.052555867,0.1877865,0.09367994,0.013403659,0.6491675,0.05184038,0.04850119,0.009760454,0.037547268,0.06550093,0.014061565,0.014892366,0.040527947,0.00015148835,0.11004603,0.043615155,0.009563562,0.0064074057,0.25224262,0.14399807,0.096504726
525,0.007770868,0.0057846787,0.030365752,0.15296389,0.8318043,0.02202076,0.0032033192,0.8562673,0.053135343,0.04767227,0.012013002,0.008896417,0.012249201,0.051999297,0.09186248,0.016458578,4.6637513e-05,0.90047824,0.0017943821,0.0033345162,0.027771892,0.021909881,0.012711141,0.028987514
526,0.1912513,0.03838907,0.038078472,0.022364374,0.24509202,0.2191281,0.003465918,0.58599746,0.04802478,0.04959937,0.022478005,0.0071608457,0.08807232,0.016988216,0.013073885,0.08470206,0.00021183648,0.11910864,0.08026968,0.007901892,0.0073468313,0.44407973,0.0119321225,0.02489813
529,0.012539305,0.021415126,0.0328868,0.02909595,0.4351963,0.05299985,0.005008029,0.6807917,0.03825225,0.04553828,0.015671201,0.0049988516,0.07083472,0.009630528,0.017867021,0.119154066,3.5725072e-05,0.2621721,0.0087775495,0.0036479728,0.0046313335,0.19828983,0.024016406,0.01514427
536,0.015983688,0.01880844,0.047262564,0.020990908,0.76067936,0.04688078,0.00055804866,0.7005627,0.056432284,0.056657813,0.013000486,0.0042812563,0.036821466,0.0130315,0.061440416,0.06341577,1.8976401e-05,0.62300557,0.010802733,0.0019939535,0.0057725077,0.09789668,0.008335802,0.011636733
537,0.35236776,0.04647918,0.051464137,0.0110474285,0.07240625,0.22122805,0.0020589102,0.28745285,0.016962705,0.15608032,0.011389493,0.00862146,0.6777097,0.002559215,0.004817757,0.36446303,1.777321e-05,0.012007974,0.36502415,0.0023274217,0.0004762616,0.80478346,0.01924213,0.045663595
539,0.6431838,0.24181472,0.053641275,0.046342414,0.08507299,0.12855545,0.006263634,0.68522453,0.055387005,0.06525118,0.006083764,0.060482956,0.06892657,0.006465968,0.004831269,0.049079668,6.980231e-05,0.04895566,0.21696159,0.0055144127,0.010352536,0.45611274,0.4168637,0.24740493
541,0.19057016,0.014746312,0.011565156,0.032609496,0.057684615,0.6888622,0.0020386223,0.7514836,0.012768891,0.033034395,0.057463083,0.017228797,0.42420226,0.0047245226,0.006088896,0.5363554,8.29494e-05,0.02734804,0.05567828,0.0022532907,0.00092662545,0.8169357,0.06069953,0.05503793
545,0.02076694,0.03317359,0.13174985,0.033045325,0.5947529,0.020018145,0.007320262,0.583625,0.1390576,0.18660685,0.013730065,0.0084277885,0.07012705,0.02529865,0.11034393,0.03645028,8.315223e-05,0.37440592,0.021287927,0.008048066,0.01693735,0.057522602,0.014535702,0.022783345
552,0.15250039,0.014814109,0.01098257,0.01656401,0.30254015,0.5306672,0.0013709847,0.58075213,0.017711097,0.032414354,0.03599217,0.00230747,0.053897005,0.0032574867,0.0040580845,0.16049677,2.6181153e-05,0.047354855,0.009508257,0.0013686019,0.0016136635,0.6468909,0.008625789,0.013781008
556,0.091056705,0.04344345,0.14480564,0.029765604,0.6312186,0.02868475,0.012726219,0.42026353,0.1103435,0.08387568,0.0038815367,0.01001792,0.060868487,0.044471912,0.060193934,0.044374295,0.00017814181,0.2590422,0.04797767,0.014500036,0.015733033,0.09891191,0.0360928,0.029344443
557,0.2962186,0.50075233,0.57717514,0.03404811,0.21285059,0.018299097,0.0032427993,0.41993782,0.31671673,0.5757152,0.0027991775,0.033567708,0.15022893,0.0077870907,0.04150313,0.02373988,4.9183564e-05,0.03690415,0.24582112,0.007135958,0.0059266123,0.123506986,0.042162247,0.18432799
559,0.27512518,0.07340271,0.08740374,0.025244344,0.18388104,0.10246696,0.01043713,0.44441995,0.042014018,0.092865996,0.014284659,0.019470844,0.26861903,0.0047004935,0.013169911,0.15663296,7.0087786e-05,0.023030076,0.16693592,0.009254118,0.0015692399,0.5179046,0.05130972,0.021921244
560,0.056018062,0.099409685,0.15126002,0.03475821,0.44006765,0.02056014,0.046158224,0.41406298,0.22960235,0.14902623,0.0028537214,0.021939667,0.13542496,0.035133142,0.032605156,0.024788441,0.00024726067,0.046786297,0.10019764,0.02530453,0.01040469,0.09560809,0.039455984,0.05796891
569,0.5418085,0.19422276,0.13795589,0.057990458,0.112235904,0.28601265,0.004590158,0.4585034,0.105686195,0.1965319,0.0062461174,0.044597153,0.08857608,0.007075028,0.0068676923,0.08575309,2.4599132e-05,0.017147964,0.14863323,0.0023640653,0.007835088,0.4071413,0.048790593,0.03225969
571,0.01870653,0.036859807,0.103546485,0.17994681,0.40839,0.022402268,0.7168313,0.45424396,0.12832834,0.105688915,0.010191747,0.08017185,0.052992,0.19545235,0.12995438,0.01364137,0.00923371,0.33712843,0.018616509,0.09460348,0.086255535,0.025847973,0.06625466,0.08895136
572,0.027822167,0.013458895,0.031118197,0.028934425,0.26677546,0.029518971,0.0052594673,0.7532271,0.038722187,0.032566804,0.007460785,0.0040886737,0.051803395,0.030071804,0.022618914,0.035304055,1.9932499e-05,0.21077642,0.023036119,0.0030542111,0.00953737,0.14675872,0.0114683,0.015789215
574,0.13255255,0.06299208,0.06998539,0.12860201,0.33678773,0.07115518,0.03886065,0.5738631,0.06265955,0.05109116,0.010867454,0.035350632,0.027823167,0.022390742,0.020765034,0.025243856,0.00010469023,0.19880554,0.023564408,0.009701066,0.03447068,0.12465994,0.05276413,0.057401955
